image_path,boat_id,length_m,heading
273259630_S2C_MSIL1C_20260128T112321_N0511_R037_T29UQQ_20260128T131853.SAFE_15.png,273259630,251.0,62
273259630_S2B_MSIL1C_20260224T102019_N0512_R065_T32SKG_20260224T153356.SAFE_25.png,273259630,252.0,76
273259630_S2C_MSIL1C_20260301T083901_N0512_R064_T36SUA_20260301T121938.SAFE_79.png,273259630,246.0,106
273270940_S2B_MSIL1C_20260126T050559_N0511_R076_T44NPM_20260126T082105.SAFE_11.png,273270940,246.0,86
273270940_S2C_MSIL1C_20260214T024821_N0512_R132_T51STU_20260214T040555.SAFE_127.png,273270940,244.0,96
273270940_S2C_MSIL1C_20251227T104451_N0511_R008_T32VPH_20251227T123938.SAFE_19.png,273270940,234.0,36
273270950_S2C_MSIL1C_20251217T090411_N0511_R007_T35TPF_20251217T110000.SAFE_380.png,273270950,181.0,79
273270950_S2B_MSIL1C_20260201T083059_N0511_R021_T36SVA_20260201T120442.SAFE_55.png,273270950,188.0,194
273270950_S2B_MSIL1C_20251219T085259_N0511_R107_T35TPF_20251219T092700.SAFE_309.png,273270950,185.0,174
273271950_S2B_MSIL1C_20251223T083259_N0511_R021_T36SVA_20251223T104014.SAFE_46.png,273271950,186.0,255
273271950_S2C_MSIL1C_20251228T083401_N0511_R021_T36RVV_20251228T102806.SAFE_43.png,273271950,185.0,-59
273271950_S2B_MSIL1C_20260225T062739_N0512_R077_T40QHL_20260225T101746.SAFE_11.png,273271950,168.0,205
273273450_S2B_MSIL1C_20260124T091149_N0511_R050_T34SFD_20260124T111543.SAFE_4.png,273273450,275.0,103
273273450_S2B_MSIL1C_20260201T083059_N0511_R021_T36RVV_20260201T120442.SAFE_157.png,273273450,273.0,223
273273450_S2C_MSIL1C_20260308T100851_N0512_R022_T34VDJ_20260308T134927.SAFE_3.png,273273450,268.0,201
273273450_S2A_MSIL1C_20260217T103501_N0512_R108_T31SFB_20260217T140822.SAFE_13.png,273273450,263.0,265
273273450_S2A_MSIL1C_20260219T111621_N0512_R137_T30STE_20260219T144647.SAFE_78.png,273273450,271.0,-88
273273450_S2C_MSIL1C_20260216T101111_N0512_R022_T32SMG_20260216T134912.SAFE_3.png,273273450,264.0,-80
273277750_S2A_MSIL1C_20260310T082751_N0512_R021_T36SVA_20260310T121134.SAFE_38.png,273277750,187.0,64
273277750_S2B_MSIL1C_20260221T082859_N0512_R021_T36SVA_20260221T134400.SAFE_31.png,273277750,190.0,0
273277750_S2C_MSIL1C_20260216T083031_N0512_R021_T36SVA_20260216T104006.SAFE_19.png,273277750,175.0,103
273317640_S2A_MSIL1C_20260311T094121_N0512_R036_T34VFM_20260311T132003.SAFE_24.png,273317640,179.0,246
273317640_S2C_MSIL1C_20260305T100031_N0512_R122_T34VEL_20260305T133945.SAFE_31.png,273317640,187.0,238
273317640_S2A_MSIL1C_20260311T094121_N0512_R036_T34VFM_20260311T132003.SAFE_82.png,273317640,197.0,253
276870000_S2C_MSIL1C_20260207T112231_N0512_R037_T28RGU_20260207T131803.SAFE_1.png,276870000,166.0,28
276870000_S2B_MSIL1C_20260301T110909_N0512_R137_T29SNT_20260301T144343.SAFE_14.png,276870000,156.0,48
276870000_S2B_MSIL1C_20260127T092139_N0511_R093_T34SFF_20260127T125433.SAFE_13.png,276870000,156.0,261
277504000_S2B_MSIL1C_20260205T113309_N0512_R080_T29UQR_20260205T164342.SAFE_10.png,277504000,190.0,90
277504000_S2B_MSIL1C_20251214T112359_N0511_R037_T30UUA_20251214T120048.SAFE_0.png,277504000,185.0,90
277504000_S2B_MSIL1C_20260130T111209_N0511_R137_T30UYA_20260130T144316.SAFE_23.png,277504000,181.0,78
277586000_S2B_MSIL1C_20251225T105359_N0511_R051_T31UET_20251225T124436.SAFE_134.png,277586000,156.0,56
277586000_S2A_MSIL1C_20251225T110511_N0511_R094_T31UET_20251225T133236.SAFE_72.png,277586000,150.0,47
277586000_S2C_MSIL1C_20260224T111051_N0512_R137_T29SPT_20260224T130910.SAFE_85.png,277586000,153.0,-50
303270000_S2A_MSIL1C_20251205T110451_N0511_R094_T30SUF_20251205T133254.SAFE_14.png,303270000,197.0,213
303270000_S2C_MSIL1C_20251206T111451_N0511_R137_T30STF_20251206T130502.SAFE_39.png,303270000,195.0,187
303270000_S2B_MSIL1C_20260110T111339_N0511_R137_T30UXB_20260110T130458.SAFE_18.png,303270000,191.0,257
303294000_S2A_MSIL1C_20260108T154711_N0511_R011_T18SVC_20260108T221904.SAFE_0.png,303294000,278.0,30
303294000_S2C_MSIL1C_20260205T154431_N0512_R011_T18SVJ_20260205T173721.SAFE_49.png,303294000,299.0,126
303294000_S2B_MSIL1C_20251207T163559_N0511_R083_T15RXH_20251207T194932.SAFE_0.png,303294000,310.0,-61
303294000_S2A_MSIL1C_20260309T154711_N0512_R011_T18SVJ_20260309T205637.SAFE_20.png,303294000,278.0,156
303294000_S2B_MSIL1C_20251205T160509_N0511_R054_T17RPM_20251205T192246.SAFE_2.png,303294000,205.0,21
303294000_S2B_MSIL1C_20260224T170209_N0512_R069_T14RPR_20260224T221145.SAFE_25.png,303294000,269.0,-74
303294000_S2B_MSIL1C_20251205T160509_N0511_R054_T17RPJ_20251205T192246.SAFE_44.png,303294000,284.0,188
303668000_S2C_MSIL1C_20260112T160631_N0511_R097_T17RLL_20260112T175748.SAFE_29.png,303668000,197.0,264
303668000_S2B_MSIL1C_20251211T161559_N0511_R140_T16RFS_20251211T180618.SAFE_0.png,303668000,194.0,-50
303668000_S2B_MSIL1C_20251221T161609_N0511_R140_T16RFR_20251221T205314.SAFE_0.png,303668000,195.0,151
304040000_S2B_MSIL1C_20260206T092049_N0512_R093_T34SCE_20260206T131125.SAFE_0.png,304040000,231.0,102
304040000_S2B_MSIL1C_20260223T090859_N0512_R050_T34SGD_20260223T124455.SAFE_2.png,304040000,221.0,-34
304040000_S2B_MSIL1C_20251213T083249_N0511_R021_T36RVV_20251213T085849.SAFE_60.png,304040000,165.0,-5
304183000_S2A_MSIL1C_20260306T103041_N0512_R108_T33VUC_20260306T154507.SAFE_27.png,304183000,182.0,126
304183000_S2C_MSIL1C_20260303T105951_N0512_R094_T31UCS_20260303T125845.SAFE_85.png,304183000,192.0,45
304183000_S2C_MSIL1C_20251207T104441_N0511_R008_T31SBA_20251207T124032.SAFE_47.png,304183000,188.0,75
304183000_S2B_MSIL1C_20251211T093309_N0511_R136_T33SXT_20251211T112458.SAFE_0.png,304183000,173.0,118
304183000_S2C_MSIL1C_20251203T110441_N0511_R094_T30SVE_20251203T125919.SAFE_8.png,304183000,181.0,-58
304219000_S2C_MSIL1C_20260109T105431_N0511_R051_T32VLL_20260109T124919.SAFE_16.png,304219000,161.0,236
304219000_S2A_MSIL1C_20251205T110451_N0511_R094_T31UCA_20251205T133254.SAFE_2.png,304219000,178.0,32
304219000_S2B_MSIL1C_20260302T103849_N0512_R008_T32UME_20260302T144721.SAFE_161.png,304219000,162.0,104
304831000_S2B_MSIL1C_20251213T014959_N0511_R017_T53SNU_20251213T025954.SAFE_181.png,304831000,158.0,-60
304831000_S2A_MSIL1C_20260310T152711_N0512_R025_T18PWT_20260310T220359.SAFE_37.png,304831000,177.0,179
304831000_S2C_MSIL1C_20251204T021051_N0511_R103_T52SED_20251204T032734.SAFE_160.png,304831000,200.0,118
305003400_S2B_MSIL1C_20251221T025029_N0511_R132_T49QHE_20251221T042849.SAFE_343.png,305003400,295.0,253
305003400_S2B_MSIL1C_20251215T023019_N0511_R046_T51RVQ_20251215T033823.SAFE_901.png,305003400,288.0,246
305003400_S2B_MSIL1C_20260302T021529_N0512_R003_T51RWN_20260302T040834.SAFE_25.png,305003400,305.0,34
305006400_S2B_MSIL1C_20260218T063829_N0512_R120_T40REN_20260218T101403.SAFE_32.png,305006400,170.0,243
305006400_S2B_MSIL1C_20251223T065209_N0511_R020_T40RBN_20251223T085931.SAFE_132.png,305006400,156.0,55
305006400_S2C_MSIL1C_20260223T063851_N0512_R120_T40REN_20260223T100202.SAFE_30.png,305006400,160.0,-13
305016400_S2C_MSIL1C_20260215T072011_N0512_R006_T39RUN_20260215T091644.SAFE_37.png,305016400,206.0,182
305016400_S2B_MSIL1C_20260220T071829_N0512_R006_T39RUN_20260220T105418.SAFE_121.png,305016400,212.0,134
305016400_S2B_MSIL1C_20260302T071729_N0512_R006_T39RUN_20260302T105441.SAFE_41.png,305016400,231.0,-14
305099000_S2A_MSIL1C_20251213T052241_N0511_R062_T43PFL_20251213T071301.SAFE_120.png,305099000,268.0,147
305099000_S2B_MSIL1C_20260214T051819_N0512_R062_T43PFL_20260214T090629.SAFE_49.png,305099000,283.0,231
305099000_S2B_MSIL1C_20260204T051919_N0512_R062_T43PFM_20260204T085137.SAFE_89.png,305099000,272.0,-16
305099000_S2C_MSIL1C_20260219T051851_N0512_R062_T43PFL_20260219T084756.SAFE_46.png,305099000,268.0,34
305099000_S2C_MSIL1C_20251211T052231_N0511_R062_T43PFM_20251211T071244.SAFE_88.png,305099000,253.0,112
305543000_S2C_MSIL1C_20260302T012701_N0512_R074_T54SWF_20260302T031907.SAFE_10.png,305543000,152.0,201
305543000_S2B_MSIL1C_20260222T011649_N0512_R031_T54SVF_20260222T044725.SAFE_78.png,305543000,157.0,160
305543000_S2B_MSIL1C_20251211T111349_N0511_R137_T30UWA_20251211T114828.SAFE_43.png,305543000,168.0,79
305741000_S2C_MSIL1C_20260303T105951_N0512_R094_T31UET_20260303T125845.SAFE_103.png,305741000,155.0,24
305741000_S2B_MSIL1C_20260128T103209_N0511_R108_T33VUD_20260128T140424.SAFE_35.png,305741000,172.0,147
305741000_S2B_MSIL1C_20260110T111339_N0511_R137_T30UXA_20260110T130458.SAFE_50.png,305741000,167.0,252
306669000_S2C_MSIL1C_20260127T065141_N0511_R020_T40RCP_20260127T084521.SAFE_291.png,306669000,324.0,258
306669000_S2B_MSIL1C_20251213T065159_N0511_R020_T40RDP_20251213T071748.SAFE_256.png,306669000,243.0,0
306669000_S2B_MSIL1C_20251223T065209_N0511_R020_T40RDP_20251223T085931.SAFE_280.png,306669000,340.0,47
306669000_S2B_MSIL1C_20260122T065059_N0511_R020_T40RDQ_20260122T085345.SAFE_317.png,306669000,334.0,-21
306729000_S2B_MSIL1C_20260102T065159_N0511_R020_T40RDN_20260102T090210.SAFE_178.png,306729000,286.0,269
306729000_S2A_MSIL1C_20251210T065321_N0511_R020_T40RDP_20251210T073949.SAFE_252.png,306729000,329.0,161
306729000_S2C_MSIL1C_20260302T030641_N0512_R075_T48NVH_20260302T064114.SAFE_117.png,306729000,331.0,-31
306729000_S2C_MSIL1C_20251208T065301_N0511_R020_T40RDP_20251208T084625.SAFE_6.png,306729000,253.0,197
306729000_S2C_MSIL1C_20251208T065301_N0511_R020_T40RDP_20251208T084625.SAFE_252.png,306729000,328.0,177
306895000_S2C_MSIL1C_20260216T064951_N0512_R020_T40RDP_20260216T101119.SAFE_232.png,306895000,182.0,-19
306895000_S2A_MSIL1C_20260221T070201_N0512_R020_T40RDP_20260221T084914.SAFE_147.png,306895000,188.0,-37
306895000_S2A_MSIL1C_20260211T070201_N0512_R020_T40RDP_20260211T084913.SAFE_197.png,306895000,184.0,144
307087000_S2B_MSIL1C_20251220T032039_N0511_R118_T48NVH_20251220T064151.SAFE_66.png,307087000,225.0,-11
307087000_S2B_MSIL1C_20260126T030909_N0511_R075_T48NVG_20260126T081328.SAFE_95.png,307087000,221.0,150
307087000_S2C_MSIL1C_20251225T032151_N0511_R118_T48NVH_20251225T060408.SAFE_49.png,307087000,203.0,-2
307100000_S2B_MSIL1C_20251223T065209_N0511_R020_T40RDP_20251223T085931.SAFE_188.png,307100000,179.0,2
307100000_S2B_MSIL1C_20251213T065159_N0511_R020_T40REN_20251213T071748.SAFE_21.png,307100000,167.0,192
307100000_S2B_MSIL1C_20251210T064159_N0511_R120_T40REP_20251210T082118.SAFE_46.png,307100000,165.0,220
308031000_S2C_MSIL1C_20260216T064951_N0512_R020_T40RDN_20260216T101119.SAFE_195.png,308031000,281.0,135
308031000_S2B_MSIL1C_20251208T042059_N0511_R090_T46QCJ_20251208T060803.SAFE_133.png,308031000,288.0,217
308031000_S2A_MSIL1C_20251204T050621_N0511_R076_T44NQP_20251204T053721.SAFE_0.png,308031000,284.0,36
308031000_S2A_MSIL1C_20251226T071341_N0511_R106_T39RWJ_20251226T080741.SAFE_122.png,308031000,291.0,-36
308031000_S2C_MSIL1C_20260103T071311_N0511_R106_T39RWJ_20260103T085743.SAFE_129.png,308031000,268.0,185
308126000_S2C_MSIL1C_20260222T154551_N0512_R111_T17PPK_20260222T172602.SAFE_114.png,308126000,160.0,55
308126000_S2B_MSIL1C_20251210T151719_N0511_R125_T18LUK_20251210T183840.SAFE_18.png,308126000,166.0,258
308126000_S2A_MSIL1C_20251217T151741_N0511_R125_T18LUK_20251217T182125.SAFE_62.png,308126000,170.0,245
308171000_S2B_MSIL1C_20251211T075229_N0511_R135_T35HMB_20251211T094256.SAFE_7.png,308171000,312.0,64
308171000_S2A_MSIL1C_20260311T094121_N0512_R036_T33TXG_20260311T145645.SAFE_9.png,308171000,320.0,134
308171000_S2A_MSIL1C_20251226T071341_N0511_R106_T39RWJ_20251226T080741.SAFE_127.png,308171000,323.0,-49
308171000_S2B_MSIL1C_20260102T051119_N0511_R019_T43NFH_20260102T083125.SAFE_1.png,308171000,299.0,113
308704000_S2B_MSIL1C_20260214T153619_N0512_R068_T18PWT_20260214T203952.SAFE_6.png,308704000,177.0,262
308704000_S2B_MSIL1C_20260217T155219_N0512_R111_T17MMU_20260217T204135.SAFE_8.png,308704000,164.0,180
308704000_S2B_MSIL1C_20260109T151719_N0511_R125_T19QFA_20260109T201405.SAFE_2.png,308704000,169.0,30
309242000_S2B_MSIL1C_20260127T143739_N0511_R096_T20PPV_20260127T175339.SAFE_18.png,309242000,168.0,190
309242000_S2B_MSIL1C_20260225T150719_N0512_R082_T19QFA_20260225T200226.SAFE_14.png,309242000,173.0,82
309242000_S2C_MSIL1C_20260108T145731_N0511_R039_T20QLF_20260108T152940.SAFE_123.png,309242000,173.0,230
309518000_S2C_MSIL1C_20260127T101301_N0511_R022_T33TUL_20260127T120957.SAFE_20.png,309518000,240.0,134
309518000_S2C_MSIL1C_20260303T092031_N0512_R093_T34SDH_20260303T112807.SAFE_17.png,309518000,242.0,158
309518000_S2B_MSIL1C_20260310T081649_N0512_R121_T36SYF_20260310T121521.SAFE_5.png,309518000,163.0,31
309518000_S2A_MSIL1C_20260307T082031_N0512_R121_T37SBA_20260307T102334.SAFE_20.png,309518000,235.0,-36
309518000_S2C_MSIL1C_20260218T091031_N0512_R050_T35SKA_20260218T112023.SAFE_3.png,309518000,250.0,-85
309518000_S2B_MSIL1C_20260217T084929_N0512_R107_T35SQV_20260217T122511.SAFE_3.png,309518000,250.0,266
309739000_S2C_MSIL1C_20260121T012951_N0511_R074_T53SQS_20260121T032323.SAFE_2.png,309739000,303.0,63
309739000_S2C_MSIL1C_20260304T020651_N0512_R103_T52SCD_20260304T040311.SAFE_244.png,309739000,295.0,-80
309739000_S2B_MSIL1C_20260310T013649_N0512_R117_T54TWR_20260310T032519.SAFE_14.png,309739000,291.0,48
309847000_S2B_MSIL1C_20260223T022609_N0512_R046_T52SBF_20260223T055429.SAFE_83.png,309847000,201.0,211
309847000_S2C_MSIL1C_20251221T220941_N0511_R072_T03UWA_20251221T221846.SAFE_3.png,309847000,194.0,-81
309847000_S2B_MSIL1C_20260226T023559_N0512_R089_T50QNE_20260226T042821.SAFE_4.png,309847000,210.0,219
309847000_S2B_MSIL1C_20260109T013939_N0511_R117_T53SPT_20260109T032047.SAFE_89.png,309847000,197.0,47
309905000_S2A_MSIL1C_20260216T144901_N0512_R096_T18JYL_20260216T193705.SAFE_1.png,309905000,196.0,182
309905000_S2B_MSIL1C_20260216T143739_N0512_R096_T18JYL_20260216T192224.SAFE_0.png,309905000,194.0,181
309905000_S2C_MSIL1C_20260204T144731_N0512_R139_T19KCT_20260204T162710.SAFE_19.png,309905000,197.0,223
309905000_S2C_MSIL1C_20260214T144731_N0512_R139_T19KCT_20260214T162809.SAFE_15.png,309905000,187.0,248
309927000_S2B_MSIL1C_20260109T013939_N0511_R117_T53SMS_20260109T032047.SAFE_11.png,309927000,221.0,-12
309927000_S2A_MSIL1C_20260109T015121_N0511_R017_T53SMS_20260109T044045.SAFE_29.png,309927000,220.0,-11
309927000_S2C_MSIL1C_20260223T235231_N0512_R130_T56HKF_20260224T011530.SAFE_7.png,309927000,207.0,193
309928000_S2B_MSIL1C_20260225T001109_N0512_R073_T56KNG_20260225T042136.SAFE_1.png,309928000,260.0,164
309928000_S2B_MSIL1C_20251225T073229_N0511_R049_T36JVP_20251225T105756.SAFE_3.png,309928000,287.0,253
309928000_S2B_MSIL1C_20251209T035049_N0511_R104_T47NLG_20251209T055411.SAFE_21.png,309928000,263.0,-76
310132000_S2B_MSIL1C_20260223T054739_N0512_R048_T42QWL_20260223T092304.SAFE_80.png,310132000,228.0,77
310132000_S2C_MSIL1C_20260209T033911_N0512_R061_T47NMF_20260209T071006.SAFE_17.png,310132000,227.0,-45
310132000_S2C_MSIL1C_20260302T062801_N0512_R077_T40QHL_20260302T083507.SAFE_13.png,310132000,217.0,246
310469000_S2B_MSIL1C_20260218T115219_N0512_R123_T27PXN_20260218T165334.SAFE_1.png,310469000,286.0,154
310469000_S2C_MSIL1C_20260208T105211_N0512_R051_T30SYF_20260208T130524.SAFE_26.png,310469000,299.0,245
310469000_S2A_MSIL1C_20260105T084741_N0511_R107_T33JUM_20260105T105320.SAFE_6.png,310469000,296.0,9
310652000_S2B_MSIL1C_20260303T020309_N0512_R017_T51LVJ_20260303T051316.SAFE_3.png,310652000,289.0,30
310652000_S2B_MSIL1C_20260118T020919_N0511_R103_T52SCD_20260118T031825.SAFE_267.png,310652000,264.0,229
310652000_S2C_MSIL1C_20260212T020821_N0512_R103_T52SEF_20260212T040025.SAFE_104.png,310652000,287.0,6
310661000_S2B_MSIL1C_20260219T175259_N0512_R141_T12QWL_20260219T212143.SAFE_5.png,310661000,320.0,-41
310661000_S2B_MSIL1C_20260215T181329_N0512_R084_T11RNM_20260215T214738.SAFE_1.png,310661000,333.0,151
310661000_S2C_MSIL1C_20251205T182751_N0511_R127_T11RNN_20251205T200357.SAFE_2.png,310661000,324.0,-20
310661000_S2C_MSIL1C_20260117T183721_N0511_R027_T11RMQ_20260117T201329.SAFE_0.png,310661000,317.0,159
310757000_S2A_MSIL1C_20251227T100441_N0511_R122_T33STB_20251227T104933.SAFE_4.png,310757000,286.0,-71
310757000_S2C_MSIL1C_20260131T113321_N0511_R080_T29UQQ_20260131T132901.SAFE_48.png,310757000,286.0,209
310757000_S2B_MSIL1C_20251227T095329_N0511_R079_T32SQG_20251227T120456.SAFE_8.png,310757000,279.0,-71
310826000_S2C_MSIL1C_20251214T103441_N0511_R108_T32TLN_20251214T122924.SAFE_12.png,310826000,276.0,257
310826000_S2B_MSIL1C_20260216T110029_N0512_R094_T30SUE_20260216T143342.SAFE_69.png,310826000,278.0,269
310826000_S2B_MSIL1C_20260201T101139_N0511_R022_T32SMH_20260201T141700.SAFE_8.png,310826000,291.0,79
310856000_S2B_MSIL1C_20260226T143739_N0512_R096_T20PQA_20260226T175256.SAFE_62.png,310856000,340.0,105
310856000_S2B_MSIL1C_20251221T144729_N0511_R139_T20PPA_20251221T180409.SAFE_2.png,310856000,329.0,-40
310856000_S2B_MSIL1C_20260209T144729_N0512_R139_T20PPB_20260209T180228.SAFE_51.png,310856000,341.0,174
311000098_S2C_MSIL1C_20251226T131251_N0511_R138_T23JLN_20251226T134211.SAFE_5.png,311000098,275.0,181
311000098_S2B_MSIL1C_20260216T130239_N0512_R095_T23JMN_20260216T161351.SAFE_0.png,311000098,286.0,-88
311000098_S2B_MSIL1C_20260117T130239_N0511_R095_T23KNQ_20260117T143418.SAFE_171.png,311000098,273.0,240
311000098_S2C_MSIL1C_20260109T125311_N0511_R052_T24KUA_20260109T141317.SAFE_58.png,311000098,279.0,-22
311000098_S2B_MSIL1C_20260212T132229_N0512_R038_T22JEM_20260212T163408.SAFE_5.png,311000098,302.0,31
311000111_S2B_MSIL1C_20260112T183639_N0511_R027_T11SLS_20260112T220249.SAFE_11.png,311000111,283.0,238
311000111_S2C_MSIL1C_20260130T184621_N0511_R070_T11SKT_20260130T202202.SAFE_25.png,311000111,262.0,145
311000111_S2C_MSIL1C_20260308T183221_N0512_R027_T11SLS_20260308T220607.SAFE_5.png,311000111,268.0,116
311000111_S2B_MSIL1C_20260118T185619_N0511_R113_T10SEE_20260118T223519.SAFE_4.png,311000111,278.0,157
311000111_S2B_MSIL1C_20260201T183509_N0511_R027_T11SMS_20260201T220157.SAFE_106.png,311000111,281.0,205
311000135_S2A_MSIL1C_20251228T025201_N0511_R132_T50QKL_20251228T051122.SAFE_213.png,311000135,279.0,-54
311000135_S2C_MSIL1C_20260110T052211_N0511_R062_T43PCN_20260110T071222.SAFE_2.png,311000135,289.0,-54
311000135_S2C_MSIL1C_20251212T063301_N0511_R077_T40QHL_20251212T081751.SAFE_11.png,311000135,293.0,-44
311000140_S2C_MSIL1C_20251205T050211_N0511_R119_T44NLM_20251205T064940.SAFE_17.png,311000140,292.0,115
311000140_S2C_MSIL1C_20260123T071211_N0511_R106_T39RWJ_20260123T090646.SAFE_118.png,311000140,300.0,-37
311000140_S2B_MSIL1C_20260213T022719_N0512_R046_T50QRH_20260213T042440.SAFE_6.png,311000140,307.0,51
311000140_S2C_MSIL1C_20260130T070131_N0511_R063_T39RZJ_20260130T085530.SAFE_57.png,311000140,286.0,89
311000140_S2C_MSIL1C_20251217T022121_N0511_R003_T52RBU_20251217T033414.SAFE_67.png,311000140,294.0,240
311000154_S2B_MSIL1C_20260120T144729_N0511_R139_T19KCR_20260120T180309.SAFE_16.png,311000154,188.0,97
311000154_S2A_MSIL1C_20260107T144751_N0511_R139_T19KCP_20260107T194517.SAFE_5.png,311000154,201.0,6
311000154_S2C_MSIL1C_20260115T144731_N0511_R139_T19KCQ_20260115T163129.SAFE_14.png,311000154,183.0,-26
311000154_S2C_MSIL1C_20260214T144731_N0512_R139_T19KCQ_20260214T162809.SAFE_7.png,311000154,201.0,36
311000154_S2C_MSIL1C_20260204T144731_N0512_R139_T19KCQ_20260204T162710.SAFE_15.png,311000154,198.0,180
311000157_S2C_MSIL1C_20260220T044831_N0512_R076_T44QQE_20260220T081733.SAFE_71.png,311000157,224.0,188
311000157_S2B_MSIL1C_20260215T044759_N0512_R076_T44QQE_20260215T095059.SAFE_78.png,311000157,224.0,-58
311000157_S2C_MSIL1C_20260207T025911_N0512_R032_T48MYE_20260207T044816.SAFE_10.png,311000157,229.0,-46
311000157_S2C_MSIL1C_20260220T044831_N0512_R076_T44QQE_20260220T081733.SAFE_62.png,311000157,159.0,145
311000243_S2B_MSIL1C_20251210T115219_N0511_R123_T28RDR_20251210T133506.SAFE_0.png,311000243,182.0,210
311000243_S2A_MSIL1C_20260215T134041_N0512_R081_T22HDH_20260215T150529.SAFE_0.png,311000243,190.0,232
311000243_S2B_MSIL1C_20260311T074629_N0512_R135_T35HPC_20260311T113937.SAFE_2.png,311000243,181.0,56
311000252_S2C_MSIL1C_20260221T023731_N0512_R089_T51SWB_20260221T035654.SAFE_81.png,311000252,252.0,142
311000252_S2C_MSIL1C_20260222T020711_N0512_R103_T52SCC_20260222T035843.SAFE_75.png,311000252,228.0,38
311000252_S2B_MSIL1C_20251212T124249_N0511_R009_T25MDQ_20251212T141057.SAFE_1.png,311000252,233.0,-53
311000337_S2A_MSIL1C_20251224T100551_N0511_R079_T31NHD_20251224T122318.SAFE_2.png,311000337,267.0,76
311000337_S2A_MSIL1C_20260216T130841_N0512_R095_T23KQQ_20260216T161322.SAFE_26.png,311000337,266.0,101
311000337_S2A_MSIL1C_20260308T144751_N0512_R139_T18GVU_20260308T230140.SAFE_0.png,311000337,287.0,4
311000337_S2C_MSIL1C_20260218T125311_N0512_R052_T24KUA_20260218T143013.SAFE_81.png,311000337,277.0,22
311000342_S2C_MSIL1C_20260122T074221_N0511_R092_T36JUN_20260122T111925.SAFE_8.png,311000342,198.0,38
311000342_S2B_MSIL1C_20260119T082149_N0511_R121_T34HCG_20260119T115443.SAFE_36.png,311000342,194.0,106
311000342_S2B_MSIL1C_20251224T162609_N0511_R040_T16RBN_20251224T195946.SAFE_1.png,311000342,194.0,113
311000420_S2B_MSIL1C_20260122T020309_N0511_R017_T52MBE_20260122T043629.SAFE_1.png,311000420,292.0,157
311000420_S2B_MSIL1C_20260225T014549_N0512_R074_T52LDQ_20260225T063445.SAFE_0.png,311000420,293.0,150
311000420_S2B_MSIL1C_20251227T014549_N0511_R074_T52LDP_20251227T040143.SAFE_0.png,311000420,300.0,152
311000455_S2C_MSIL1C_20260211T160411_N0512_R097_T16QGM_20260211T175836.SAFE_0.png,311000455,273.0,102
311000455_S2C_MSIL1C_20260210T163431_N0512_R083_T15RZH_20260210T182742.SAFE_2.png,311000455,264.0,102
311000455_S2B_MSIL1C_20260204T170409_N0512_R069_T14RQR_20260204T221829.SAFE_10.png,311000455,285.0,217
311000455_S2B_MSIL1C_20260101T154549_N0511_R011_T18SXJ_20260101T191927.SAFE_7.png,311000455,278.0,136
311000455_S2B_MSIL1C_20251226T152629_N0511_R068_T19TGL_20251226T203231.SAFE_5.png,311000455,261.0,-23
311000507_S2C_MSIL1C_20260224T111051_N0512_R137_T28PER_20260224T132228.SAFE_20.png,311000507,296.0,187
311000507_S2C_MSIL1C_20260207T112231_N0512_R037_T28PER_20260207T132320.SAFE_15.png,311000507,278.0,147
311000507_S2B_MSIL1C_20260202T112159_N0511_R037_T28PER_20260202T145400.SAFE_9.png,311000507,288.0,13
311000516_S2A_MSIL1C_20251227T100441_N0511_R122_T33TUL_20251227T104933.SAFE_70.png,311000516,249.0,-53
311000516_S2B_MSIL1C_20260122T101229_N0511_R022_T32SPG_20260122T134411.SAFE_7.png,311000516,245.0,122
311000516_S2B_MSIL1C_20251212T104339_N0511_R008_T31SEB_20251212T111525.SAFE_1.png,311000516,235.0,92
311000516_S2A_MSIL1C_20251213T102441_N0511_R065_T32SMG_20251213T125253.SAFE_6.png,311000516,229.0,94
311000516_S2B_MSIL1C_20251217T095329_N0511_R079_T33SVV_20251217T114452.SAFE_80.png,311000516,223.0,-18
311000516_S2B_MSIL1C_20251213T101329_N0511_R022_T32SMG_20251213T104023.SAFE_36.png,311000516,230.0,91
311000516_S2C_MSIL1C_20251203T110441_N0511_R094_T30STE_20251203T125919.SAFE_34.png,311000516,241.0,76
311000685_S2C_MSIL1C_20260218T022751_N0512_R046_T51RWQ_20260218T042609.SAFE_56.png,311000685,210.0,191
311000685_S2C_MSIL1C_20260130T021211_N0511_R060_T50JKM_20260130T053041.SAFE_7.png,311000685,206.0,-26
311000685_S2C_MSIL1C_20251224T154601_N0511_R111_T18RVN_20251224T172635.SAFE_4.png,311000685,201.0,153
311000686_S2B_MSIL1C_20260201T083059_N0511_R021_T34HBH_20260201T134443.SAFE_27.png,311000686,334.0,211
311000686_S2C_MSIL1C_20251203T024101_N0511_R089_T51SVD_20251203T035447.SAFE_94.png,311000686,314.0,170
311000686_S2C_MSIL1C_20251210T023121_N0511_R046_T50QPG_20251210T035857.SAFE_3.png,311000686,335.0,219
311000696_S2C_MSIL1C_20260202T004701_N0511_R102_T53HQB_20260202T032354.SAFE_5.png,311000696,169.0,260
311000696_S2B_MSIL1C_20251220T235229_N0511_R130_T56JNP_20251221T004357.SAFE_24.png,311000696,173.0,188
311000696_S2B_MSIL1C_20251203T002659_N0511_R016_T54HXB_20251203T014913.SAFE_4.png,311000696,185.0,-73
