image_path,boat_id,length_m,heading
249984000_S2B_MSIL1C_20260310T151719_N0512_R125_T18PZS_20260310T201224.SAFE_39.png,249984000,255.0,150
249986000_S2A_MSIL1C_20251217T082401_N0511_R121_T36SXF_20251217T091129.SAFE_11.png,249986000,259.0,75
249986000_S2C_MSIL1C_20260114T100351_N0511_R122_T32SNG_20260114T120022.SAFE_21.png,249986000,255.0,207
249986000_S2B_MSIL1C_20260226T160129_N0512_R097_T16QGJ_20260226T193932.SAFE_2.png,249986000,250.0,-72
249986000_S2C_MSIL1C_20260213T151721_N0512_R125_T19PDQ_20260213T165803.SAFE_1.png,249986000,250.0,68
249986000_S2C_MSIL1C_20260130T135701_N0511_R067_T22QEE_20260130T143131.SAFE_0.png,249986000,278.0,248
249989000_S2A_MSIL1C_20260112T101711_N0511_R065_T32TNP_20260112T125250.SAFE_9.png,249989000,169.0,207
249989000_S2C_MSIL1C_20260110T102411_N0511_R065_T32TPP_20260110T122033.SAFE_2.png,249989000,166.0,-65
249989000_S2C_MSIL1C_20251231T102441_N0511_R065_T32TPP_20251231T121918.SAFE_4.png,249989000,179.0,76
249989000_S2A_MSIL1C_20260109T101051_N0511_R022_T32TNN_20260109T105759.SAFE_2.png,249989000,178.0,235
255618000_S2B_MSIL1C_20251203T083229_N0511_R021_T33HYD_20251203T104137.SAFE_12.png,255618000,200.0,-29
255618000_S2B_MSIL1C_20260111T090239_N0511_R007_T32KQE_20260111T123445.SAFE_0.png,255618000,203.0,151
255618000_S2B_MSIL1C_20260310T081649_N0512_R121_T33HYC_20260310T133856.SAFE_27.png,255618000,207.0,156
255618000_S2A_MSIL1C_20260306T084751_N0512_R107_T33KVQ_20260306T140726.SAFE_33.png,255618000,216.0,233
255618000_S2C_MSIL1C_20260202T085201_N0511_R107_T33JVN_20260202T122826.SAFE_5.png,255618000,197.0,-21
255618000_S2A_MSIL1C_20260310T082751_N0512_R021_T34HBH_20260310T152602.SAFE_35.png,255618000,213.0,151
255702000_S2A_MSIL1C_20260110T112131_N0511_R037_T29UQP_20260110T135337.SAFE_13.png,255702000,171.0,194
255702000_S2B_MSIL1C_20251218T110359_N0511_R094_T30SWF_20251218T113203.SAFE_24.png,255702000,157.0,254
255702000_S2B_MSIL1C_20251216T102339_N0511_R065_T32SLG_20251216T121424.SAFE_32.png,255702000,155.0,267
255803650_S2C_MSIL1C_20260207T162441_N0512_R040_T15PYR_20260207T182105.SAFE_49.png,255803650,186.0,145
255803650_S2C_MSIL1C_20260217T162341_N0512_R040_T15PYR_20260217T182222.SAFE_15.png,255803650,183.0,224
255803650_S2B_MSIL1C_20260113T162539_N0511_R040_T15PYR_20260113T210349.SAFE_48.png,255803650,178.0,135
255803650_S2B_MSIL1C_20260212T162309_N0512_R040_T15PYR_20260212T200034.SAFE_71.png,255803650,195.0,-50
255803650_S2C_MSIL1C_20260308T183221_N0512_R027_T11SMS_20260308T220607.SAFE_125.png,255803650,186.0,19
255803650_S2B_MSIL1C_20251204T162549_N0511_R040_T15PYR_20251204T195221.SAFE_21.png,255803650,184.0,149
255803650_S2C_MSIL1C_20260118T162621_N0511_R040_T15PYR_20260118T181941.SAFE_31.png,255803650,180.0,108
255803650_S2C_MSIL1C_20251209T162701_N0511_R040_T15PYR_20251209T181753.SAFE_5.png,255803650,215.0,104
255803760_S2C_MSIL1C_20251214T085401_N0511_R107_T33KVQ_20251214T110226.SAFE_39.png,255803760,316.0,-61
255803760_S2B_MSIL1C_20260116T050559_N0511_R076_T44NMM_20260116T081146.SAFE_27.png,255803760,343.0,87
255803760_S2B_MSIL1C_20260123T025919_N0511_R032_T49PCK_20260123T054300.SAFE_12.png,255803760,331.0,33
255803760_S2B_MSIL1C_20260220T035709_N0512_R004_T46NFM_20260220T072939.SAFE_18.png,255803760,322.0,233
255804350_S2B_MSIL1C_20251220T032039_N0511_R118_T48NUG_20251220T064151.SAFE_350.png,255804350,284.0,-63
255804350_S2B_MSIL1C_20260303T032539_N0512_R018_T48PTR_20260303T083300.SAFE_2.png,255804350,274.0,-39
255804350_S2B_MSIL1C_20251203T033019_N0511_R018_T48PUQ_20251203T065142.SAFE_5.png,255804350,295.0,-43
255804350_S2C_MSIL1C_20260302T030641_N0512_R075_T48PYS_20260302T064114.SAFE_236.png,255804350,286.0,174
255805270_S2B_MSIL1C_20260104T105339_N0511_R051_T31UDT_20260104T124438.SAFE_34.png,255805270,351.0,257
255805270_S2A_MSIL1C_20260104T105711_N0511_R094_T31UDT_20260104T143622.SAFE_39.png,255805270,341.0,29
255805270_S2C_MSIL1C_20260301T033701_N0512_R061_T47NNE_20260301T070918.SAFE_43.png,255805270,375.0,152
255805651_S2C_MSIL1C_20260106T072311_N0511_R006_T36JYT_20260106T110024.SAFE_2.png,255805651,295.0,27
255805651_S2C_MSIL1C_20260202T071121_N0511_R106_T39RVK_20260202T090648.SAFE_148.png,255805651,258.0,-45
255805651_S2B_MSIL1C_20251220T115219_N0511_R123_T27QZC_20251220T132836.SAFE_20.png,255805651,266.0,183
255805651_S2C_MSIL1C_20260120T070211_N0511_R063_T39RXK_20260120T085551.SAFE_28.png,255805651,288.0,-42
255805859_S2B_MSIL1C_20260212T132229_N0512_R038_T22JGS_20260212T163408.SAFE_97.png,255805859,309.0,5
255805859_S2C_MSIL1C_20260217T132231_N0512_R038_T22HDK_20260217T145613.SAFE_24.png,255805859,309.0,211
255805893_S2C_MSIL1C_20260203T235231_N0511_R130_T56HLJ_20260204T011442.SAFE_35.png,255805893,177.0,256
255805893_S2B_MSIL1C_20260129T235229_N0511_R130_T56JPT_20260130T030749.SAFE_2.png,255805893,192.0,-87
255805893_S2C_MSIL1C_20260207T000221_N0512_R030_T56HLJ_20260207T012535.SAFE_154.png,255805893,179.0,99
255805893_S2B_MSIL1C_20260227T004659_N0512_R102_T53HQC_20260227T031840.SAFE_8.png,255805893,183.0,89
255805928_S2B_MSIL1C_20260210T021729_N0512_R003_T51QVF_20260210T040933.SAFE_8.png,255805928,254.0,2
255805928_S2B_MSIL1C_20260213T022719_N0512_R046_T52SBG_20260213T042440.SAFE_33.png,255805928,244.0,168
255805928_S2C_MSIL1C_20260113T035121_N0511_R104_T46NGM_20260113T053622.SAFE_7.png,255805928,257.0,-80
255805979_S2B_MSIL1C_20260211T032749_N0512_R018_T47NQD_20260211T083306.SAFE_273.png,255805979,159.0,-49
255805979_S2C_MSIL1C_20260223T070211_N0512_R120_T38JNS_20260223T101818.SAFE_0.png,255805979,153.0,243
255805979_S2B_MSIL1C_20260226T073759_N0512_R092_T35HPD_20260226T111448.SAFE_0.png,255805979,162.0,223
255806024_S2C_MSIL1C_20260218T160511_N0512_R054_T17RPK_20260218T174818.SAFE_18.png,255806024,285.0,0
255806024_S2A_MSIL1C_20260308T110841_N0512_R137_T30TWT_20260308T162502.SAFE_91.png,255806024,284.0,78
255806024_S2C_MSIL1C_20260205T155521_N0512_R011_T18RTP_20260205T173735.SAFE_7.png,255806024,270.0,-44
255806032_S2B_MSIL1C_20251220T115219_N0511_R123_T27QYD_20251220T132836.SAFE_7.png,255806032,347.0,206
255806032_S2A_MSIL1C_20251218T111511_N0511_R137_T29SNT_20251218T134222.SAFE_12.png,255806032,327.0,222
255806032_S2C_MSIL1C_20260223T063851_N0512_R120_T40QFM_20260223T100202.SAFE_64.png,255806032,335.0,110
255806032_S2B_MSIL1C_20260208T082009_N0512_R121_T33HYC_20260208T133413.SAFE_19.png,255806032,343.0,159
255806058_S2C_MSIL1C_20260119T191721_N0511_R056_T10UCU_20260119T205803.SAFE_19.png,255806058,246.0,121
255806058_S2B_MSIL1C_20260201T183509_N0511_R027_T11SLT_20260201T220157.SAFE_164.png,255806058,196.0,258
255806058_S2B_MSIL1C_20260117T192639_N0511_R099_T09UXP_20260117T223422.SAFE_2.png,255806058,236.0,57
255806058_S2B_MSIL1C_20260124T191559_N0511_R056_T10UDV_20260124T210204.SAFE_99.png,255806058,239.0,190
255806093_S2C_MSIL1C_20260304T102921_N0512_R108_T30NUL_20260304T144019.SAFE_42.png,255806093,210.0,-2
255806093_S2A_MSIL1C_20260308T110841_N0512_R137_T28NEP_20260308T180458.SAFE_6.png,255806093,223.0,-50
255806093_S2B_MSIL1C_20260222T112109_N0512_R037_T29SMS_20260222T163308.SAFE_20.png,255806093,221.0,219
255806093_S2B_MSIL1C_20251210T115219_N0511_R123_T27QZE_20251210T134554.SAFE_14.png,255806093,225.0,13
255806116_S2B_MSIL1C_20260201T222539_N0511_R029_T59GNL_20260201T234254.SAFE_5.png,255806116,204.0,247
255806116_S2B_MSIL1C_20260224T015649_N0512_R060_T52RFR_20260224T034712.SAFE_1.png,255806116,224.0,-35
255806116_S2B_MSIL1C_20251203T222539_N0511_R029_T59GQR_20251203T231639.SAFE_3.png,255806116,212.0,242
255806121_S2C_MSIL1C_20260222T171321_N0512_R112_T13QHV_20260222T191007.SAFE_25.png,255806121,213.0,148
255806121_S2C_MSIL1C_20251207T155531_N0511_R011_T17PPL_20251207T173807.SAFE_72.png,255806121,208.0,63
255806121_S2C_MSIL1C_20260212T154551_N0512_R111_T17PPL_20260212T172744.SAFE_42.png,255806121,213.0,173
255806138_S2C_MSIL1C_20260213T164411_N0512_R126_T15QWD_20260213T184158.SAFE_0.png,255806138,234.0,-13
255806138_S2A_MSIL1C_20260104T160711_N0511_R097_T17QLB_20260104T224311.SAFE_1.png,255806138,232.0,135
255806138_S2B_MSIL1C_20260228T164129_N0512_R126_T15QVE_20260228T215127.SAFE_5.png,255806138,230.0,184
255806138_S2C_MSIL1C_20260305T164151_N0512_R126_T15QWF_20260305T201606.SAFE_0.png,255806138,227.0,3
255806148_S2C_MSIL1C_20260303T105951_N0512_R094_T31UET_20260303T125845.SAFE_165.png,255806148,158.0,112
255806148_S2A_MSIL1C_20251205T110451_N0511_R094_T31UET_20251205T133254.SAFE_102.png,255806148,152.0,-37
255806156_S2C_MSIL1C_20260219T153631_N0512_R068_T18PUT_20260219T185712.SAFE_16.png,255806156,226.0,149
255806156_S2B_MSIL1C_20251210T164609_N0511_R126_T15QUA_20251210T202020.SAFE_14.png,255806156,219.0,-52
255806156_S2C_MSIL1C_20260213T164411_N0512_R126_T15RWK_20260213T183833.SAFE_3.png,255806156,231.0,186
255806156_S2C_MSIL1C_20251205T164701_N0511_R126_T15QUA_20251205T183833.SAFE_16.png,255806156,230.0,77
255806187_S2C_MSIL1C_20260224T111051_N0512_R137_T30TXS_20260224T130910.SAFE_22.png,255806187,158.0,258
255806187_S2C_MSIL1C_20260305T115221_N0512_R123_T28RDQ_20260305T151839.SAFE_2.png,255806187,171.0,201
255806187_S2B_MSIL1C_20260112T083219_N0511_R021_T33HWE_20260112T120430.SAFE_1.png,255806187,165.0,-42
255806281_S2B_MSIL1C_20260104T105339_N0511_R051_T31UDT_20260104T124438.SAFE_78.png,255806281,216.0,220
255806281_S2B_MSIL1C_20251204T112339_N0511_R037_T28PDS_20251204T131435.SAFE_12.png,255806281,219.0,241
255806281_S2A_MSIL1C_20260216T110621_N0512_R094_T30UXA_20260216T143815.SAFE_37.png,255806281,224.0,68
255806281_S2B_MSIL1C_20260205T113309_N0512_R080_T29TLJ_20260205T164342.SAFE_4.png,255806281,206.0,66
255806299_S2C_MSIL1C_20260214T024821_N0512_R132_T50QMK_20260214T043712.SAFE_33.png,255806299,187.0,195
255806299_S2C_MSIL1C_20251217T040201_N0511_R004_T46PHV_20251217T054824.SAFE_4.png,255806299,192.0,3
255806299_S2C_MSIL1C_20260103T023251_N0511_R103_T49JFL_20260103T045935.SAFE_0.png,255806299,180.0,163
255806362_S2B_MSIL1C_20260226T055719_N0512_R091_T41QRG_20260226T092236.SAFE_13.png,255806362,322.0,177
255806362_S2C_MSIL1C_20260301T051741_N0512_R062_T43PEL_20260301T085619.SAFE_6.png,255806362,318.0,146
255806362_S2B_MSIL1C_20260307T030539_N0512_R075_T48NZN_20260307T081339.SAFE_2.png,255806362,332.0,47
255806367_S2B_MSIL1C_20260102T083249_N0511_R021_T34HBH_20260102T120434.SAFE_15.png,255806367,321.0,119
255806367_S2C_MSIL1C_20251229T080341_N0511_R035_T34HGG_20251229T100803.SAFE_4.png,255806367,339.0,261
255806367_S2B_MSIL1C_20260218T115219_N0512_R123_T28QBE_20260218T165334.SAFE_0.png,255806367,320.0,182
255806405_S2C_MSIL1C_20260108T112451_N0511_R037_T29SMT_20260108T114744.SAFE_5.png,255806405,162.0,41
255806405_S2A_MSIL1C_20260110T112131_N0511_R037_T29SPV_20260110T145735.SAFE_0.png,255806405,158.0,218
255806405_S2B_MSIL1C_20260228T115219_N0512_R123_T28RDS_20260228T165355.SAFE_5.png,255806405,170.0,55
255806419_S2C_MSIL1C_20260213T114351_N0512_R123_T29TKE_20260213T175104.SAFE_3.png,255806419,188.0,-18
255806419_S2B_MSIL1C_20260201T101139_N0511_R022_T31NCG_20260201T152407.SAFE_43.png,255806419,189.0,69
255806421_S2A_MSIL1C_20260211T070201_N0512_R020_T40RDQ_20260211T084913.SAFE_503.png,255806421,188.0,53
255806421_S2A_MSIL1C_20251205T110451_N0511_R094_T31UDS_20251205T133254.SAFE_94.png,255806421,189.0,206
255806421_S2C_MSIL1C_20260222T073231_N0512_R106_T37KFB_20260222T104952.SAFE_0.png,255806421,186.0,211
255806421_S2C_MSIL1C_20251212T113511_N0511_R080_T28SGA_20251212T115941.SAFE_0.png,255806421,172.0,204
255806448_S2C_MSIL1C_20260225T071901_N0512_R006_T37LGJ_20260225T110022.SAFE_1.png,255806448,240.0,166
255806448_S2C_MSIL1C_20260215T072011_N0512_R006_T37MEN_20260215T092637.SAFE_2.png,255806448,247.0,-72
255806448_S2C_MSIL1C_20260208T073051_N0512_R049_T37MEN_20260208T093752.SAFE_19.png,255806448,254.0,101
255806481_S2C_MSIL1C_20260102T110451_N0511_R094_T31UDS_20260102T125908.SAFE_20.png,255806481,217.0,-57
255806481_S2C_MSIL1C_20260218T124041_N0512_R052_T26SQJ_20260218T143000.SAFE_0.png,255806481,228.0,236
255806487_S2C_MSIL1C_20260111T031111_N0511_R075_T48NWJ_20260111T045949.SAFE_32.png,255806487,202.0,197
255806487_S2C_MSIL1C_20260310T160511_N0512_R054_T17RPJ_20260310T192738.SAFE_30.png,255806487,194.0,181
255806492_S2C_MSIL1C_20260127T083221_N0511_R021_T33HYD_20260127T120943.SAFE_35.png,255806492,292.0,138
255806492_S2A_MSIL1C_20251225T093541_N0511_R093_T32MRV_20251225T133224.SAFE_48.png,255806492,302.0,-8
255806492_S2B_MSIL1C_20260220T021629_N0512_R003_T51RXQ_20260220T041853.SAFE_17.png,255806492,296.0,2
255806492_S2C_MSIL1C_20260221T023731_N0512_R089_T51SVU_20260221T035654.SAFE_15.png,255806492,280.0,-55
255815000_S2C_MSIL1C_20260218T091031_N0512_R050_T34SFF_20260218T112023.SAFE_42.png,255815000,195.0,-63
255815000_S2B_MSIL1C_20260114T105309_N0511_R051_T32VMJ_20260114T142356.SAFE_26.png,255815000,195.0,238
255815000_S2B_MSIL1C_20260303T082749_N0512_R021_T36SXF_20260303T122412.SAFE_33.png,255815000,187.0,93
255815000_S2B_MSIL1C_20260301T093029_N0512_R136_T34SCH_20260301T130438.SAFE_2.png,255815000,194.0,148
255915586_S2B_MSIL1C_20251231T144729_N0511_R139_T19KCU_20251231T194248.SAFE_4.png,255915586,232.0,172
255915586_S2B_MSIL1C_20260130T144729_N0511_R139_T19KCT_20260130T180616.SAFE_20.png,255915586,235.0,177
255915586_S2B_MSIL1C_20260206T143739_N0512_R096_T18HXE_20260206T193206.SAFE_45.png,255915586,234.0,-62
255915586_S2C_MSIL1C_20260306T144731_N0512_R139_T18HXE_20260306T165508.SAFE_11.png,255915586,234.0,226
255915622_S2A_MSIL1C_20251215T110501_N0511_R094_T31UDS_20251215T115151.SAFE_44.png,255915622,209.0,68
255915622_S2B_MSIL1C_20260130T111209_N0511_R137_T30UXB_20260130T144316.SAFE_22.png,255915622,209.0,-80
255915629_S2A_MSIL1C_20260112T084501_N0511_R064_T36SUA_20260112T093627.SAFE_10.png,255915629,203.0,104
255915629_S2C_MSIL1C_20251222T095431_N0511_R079_T33STA_20251222T115015.SAFE_7.png,255915629,195.0,112
255915629_S2B_MSIL1C_20260310T133829_N0512_R124_T21HXB_20260310T183827.SAFE_27.png,255915629,215.0,92
255915629_S2B_MSIL1C_20260123T112249_N0511_R037_T29RMP_20260123T134128.SAFE_17.png,255915629,203.0,223
255915641_S2B_MSIL1C_20260206T055929_N0512_R091_T42QVK_20260206T093247.SAFE_98.png,255915641,289.0,159
255915641_S2C_MSIL1C_20251229T030141_N0511_R032_T50SNJ_20251229T042458.SAFE_207.png,255915641,190.0,-79
255915650_S2B_MSIL1C_20260222T162159_N0512_R040_T15PYR_20260222T213136.SAFE_33.png,255915650,183.0,258
255915650_S2C_MSIL1C_20260309T162111_N0512_R040_T15PYR_20260309T194728.SAFE_53.png,255915650,183.0,-72
255915650_S2B_MSIL1C_20260123T162459_N0511_R040_T15PYR_20260123T195112.SAFE_54.png,255915650,187.0,188
255915650_S2C_MSIL1C_20260217T162341_N0512_R040_T15PYR_20260217T182222.SAFE_51.png,255915650,185.0,224
255915650_S2B_MSIL1C_20260304T162049_N0512_R040_T15PYR_20260304T213140.SAFE_18.png,255915650,193.0,179
255915650_S2C_MSIL1C_20260217T162341_N0512_R040_T15PYR_20260217T182222.SAFE_56.png,255915650,186.0,224
255915664_S2B_MSIL1C_20260104T105339_N0511_R051_T31UDT_20260104T124438.SAFE_18.png,255915664,171.0,88
255915664_S2A_MSIL1C_20251205T110451_N0511_R094_T31UET_20251205T133254.SAFE_99.png,255915664,163.0,128
255915664_S2C_MSIL1C_20260131T113321_N0511_R080_T29UQQ_20260131T132901.SAFE_22.png,255915664,185.0,232
255915688_S2A_MSIL1C_20260221T184341_N0512_R027_T11SLT_20260221T200824.SAFE_88.png,255915688,270.0,-60
255915688_S2B_MSIL1C_20251227T012959_N0511_R074_T54STD_20251227T031107.SAFE_60.png,255915688,274.0,67
255915688_S2C_MSIL1C_20260204T024921_N0511_R132_T50QML_20260204T044515.SAFE_409.png,255915688,243.0,67
255915694_S2C_MSIL1C_20260114T064231_N0511_R120_T40QGM_20260114T082830.SAFE_35.png,255915694,302.0,-77
255915694_S2C_MSIL1C_20260302T062801_N0512_R077_T40QHL_20260302T083507.SAFE_27.png,255915694,299.0,-26
255915695_S2B_MSIL1C_20260104T125309_N0511_R052_T24KWE_20260104T160320.SAFE_0.png,255915695,247.0,18
255915695_S2B_MSIL1C_20260121T155519_N0511_R011_T17PPR_20260121T192109.SAFE_1.png,255915695,253.0,221
255915695_S2A_MSIL1C_20251228T131301_N0511_R138_T22JGP_20251228T144028.SAFE_9.png,255915695,237.0,226
255915695_S2B_MSIL1C_20260203T142709_N0511_R053_T21QVA_20260203T163511.SAFE_0.png,255915695,256.0,39
255915732_S2C_MSIL1C_20251208T083341_N0511_R021_T33HXE_20251208T121047.SAFE_5.png,255915732,188.0,-38
255915732_S2B_MSIL1C_20251207T081229_N0511_R078_T34HEG_20251207T100327.SAFE_11.png,255915732,189.0,265
255915734_S2C_MSIL1C_20260207T112231_N0512_R037_T29TNF_20260207T131803.SAFE_7.png,255915734,201.0,119
255915734_S2B_MSIL1C_20251207T113359_N0511_R080_T28REV_20251207T120215.SAFE_2.png,255915734,182.0,14
255915734_S2B_MSIL1C_20251210T114359_N0511_R123_T29TLE_20251210T133456.SAFE_1.png,255915734,177.0,0
255915781_S2A_MSIL1C_20251218T111511_N0511_R137_T29SPT_20251218T134222.SAFE_66.png,255915781,172.0,269
255915781_S2C_MSIL1C_20260227T094031_N0512_R036_T34TCL_20260227T113944.SAFE_26.png,255915781,172.0,177
255915807_S2B_MSIL1C_20260228T115219_N0512_R123_T27QZE_20260228T165355.SAFE_0.png,255915807,220.0,202
255915807_S2C_MSIL1C_20260211T110201_N0512_R094_T30SVF_20260211T125907.SAFE_17.png,255915807,229.0,76
255915807_S2B_MSIL1C_20260228T115219_N0512_R123_T27QZE_20260228T165355.SAFE_5.png,255915807,233.0,204
255915807_S2C_MSIL1C_20251219T112511_N0511_R037_T30UVE_20251219T114738.SAFE_31.png,255915807,237.0,196
255915825_S2B_MSIL1C_20260208T114339_N0512_R123_T29TLJ_20260208T154503.SAFE_1.png,255915825,226.0,214
255915825_S2C_MSIL1C_20251225T114521_N0511_R123_T29VND_20251225T121355.SAFE_3.png,255915825,220.0,47
255915833_S2C_MSIL1C_20260304T020651_N0512_R103_T52SEE_20260304T040311.SAFE_64.png,255915833,184.0,-53
255915833_S2B_MSIL1C_20251212T022009_N0511_R003_T52SCD_20251212T032952.SAFE_239.png,255915833,198.0,-6
255915842_S2A_MSIL1C_20251212T091421_N0511_R050_T34SGG_20251212T100637.SAFE_27.png,255915842,180.0,5
255915842_S2C_MSIL1C_20251228T101441_N0511_R022_T33TUL_20251228T121008.SAFE_73.png,255915842,165.0,247
255915842_S2A_MSIL1C_20260203T092011_N0511_R050_T34SGG_20260203T111324.SAFE_56.png,255915842,164.0,-64
255915842_S2B_MSIL1C_20251216T084259_N0511_R064_T35SQU_20251216T091026.SAFE_3.png,255915842,179.0,95
255915844_S2B_MSIL1C_20260131T021829_N0511_R003_T51QUD_20260131T040905.SAFE_7.png,255915844,298.0,37
255915844_S2B_MSIL1C_20260104T023009_N0511_R046_T50RRP_20260104T034117.SAFE_90.png,255915844,303.0,189
255915865_S2C_MSIL1C_20251205T002101_N0511_R116_T55KGS_20251205T025117.SAFE_19.png,255915865,231.0,123
255915865_S2B_MSIL1C_20260212T132229_N0512_R038_T22JGS_20260212T163408.SAFE_98.png,255915865,236.0,156
255915865_S2C_MSIL1C_20251202T001121_N0511_R073_T55KGS_20251202T013557.SAFE_8.png,255915865,240.0,181
255915865_S2A_MSIL1C_20260311T080021_N0512_R035_T35HLB_20260311T131930.SAFE_22.png,255915865,227.0,66
255915876_S2C_MSIL1C_20260130T170541_N0511_R069_T14QPJ_20260130T185709.SAFE_0.png,255915876,159.0,-21
255915876_S2C_MSIL1C_20251218T165731_N0511_R026_T14QPJ_20251218T184735.SAFE_18.png,255915876,186.0,227
255915876_S2C_MSIL1C_20260216T165401_N0512_R026_T15RUN_20260216T185242.SAFE_93.png,255915876,178.0,103
255915900_S2B_MSIL1C_20251211T111349_N0511_R137_T28PFR_20251211T130432.SAFE_41.png,255915900,190.0,233
255915900_S2B_MSIL1C_20251221T111359_N0511_R137_T28PFR_20251221T144430.SAFE_41.png,255915900,184.0,83
255915900_S2C_MSIL1C_20251206T111451_N0511_R137_T28PFR_20251206T130502.SAFE_22.png,255915900,190.0,36
255915900_S2C_MSIL1C_20260108T112451_N0511_R037_T28PES_20260108T131134.SAFE_81.png,255915900,242.0,-54
255915909_S2A_MSIL1C_20260225T114631_N0512_R080_T28QCE_20260225T133032.SAFE_21.png,255915909,192.0,4
255915909_S2C_MSIL1C_20260302T113321_N0512_R080_T28QCE_20260302T150754.SAFE_8.png,255915909,181.0,-16
255915909_S2A_MSIL1C_20260215T114541_N0512_R080_T28QCE_20260215T132836.SAFE_9.png,255915909,189.0,1
255915952_S2C_MSIL1C_20251228T083401_N0511_R021_T36SXF_20251228T101302.SAFE_21.png,255915952,264.0,-72
255915952_S2C_MSIL1C_20260107T083341_N0511_R021_T36SWB_20260107T102853.SAFE_4.png,255915952,248.0,1
255915952_S2B_MSIL1C_20260211T082959_N0512_R021_T36SWB_20260211T122346.SAFE_3.png,255915952,269.0,201
255915952_S2B_MSIL1C_20260221T082859_N0512_R021_T36SWC_20260221T134400.SAFE_6.png,255915952,262.0,86
255915971_S2A_MSIL1C_20251217T115231_N0511_R123_T28QCM_20251217T123219.SAFE_17.png,255915971,182.0,204
255915971_S2C_MSIL1C_20260106T072311_N0511_R006_T37KDS_20260106T092856.SAFE_1.png,255915971,181.0,26
255915971_S2B_MSIL1C_20260225T113319_N0512_R080_T28RDP_20260225T164309.SAFE_35.png,255915971,195.0,30
255916025_S2A_MSIL1C_20251204T113501_N0511_R080_T28RFR_20251204T150628.SAFE_6.png,255916025,164.0,40
255916025_S2C_MSIL1C_20260220T113321_N0512_R080_T29TNF_20260220T132944.SAFE_6.png,255916025,168.0,-52
255916073_S2C_MSIL1C_20260214T111151_N0512_R137_T29SPA_20260214T131010.SAFE_34.png,255916073,173.0,-52
255916073_S2B_MSIL1C_20260130T111209_N0511_R137_T30UXA_20260130T144316.SAFE_55.png,255916073,163.0,-36
255916073_S2C_MSIL1C_20260203T114351_N0511_R123_T29TMJ_20260203T133948.SAFE_16.png,255916073,187.0,242
255916073_S2A_MSIL1C_20260222T113001_N0512_R037_T29SMD_20260222T145340.SAFE_32.png,255916073,172.0,2
255916073_S2C_MSIL1C_20251213T110501_N0511_R094_T30UYE_20251213T112835.SAFE_38.png,255916073,169.0,120
255916082_S2C_MSIL1C_20260305T100031_N0512_R122_T34VEL_20260305T133945.SAFE_19.png,255916082,156.0,217
255916082_S2C_MSIL1C_20260124T070201_N0511_R120_T38JQS_20260124T084527.SAFE_2.png,255916082,154.0,240
255916095_S2B_MSIL1C_20260303T101019_N0512_R022_T33UVA_20260303T152416.SAFE_44.png,255916095,364.0,79
255916095_S2B_MSIL1C_20260202T080039_N0511_R035_T34HGG_20260202T113440.SAFE_8.png,255916095,364.0,-85
255916095_S2C_MSIL1C_20260213T115221_N0512_R123_T28RDR_20260213T175117.SAFE_24.png,255916095,354.0,22
255916095_S2B_MSIL1C_20260310T100029_N0512_R122_T34VDH_20260310T142417.SAFE_1.png,255916095,292.0,-89
255916102_S2A_MSIL1C_20251212T091421_N0511_R050_T35SKB_20251212T100637.SAFE_41.png,255916102,184.0,211
255916102_S2A_MSIL1C_20251218T111511_N0511_R137_T30SUE_20251218T134222.SAFE_13.png,255916102,180.0,266
255916102_S2B_MSIL1C_20260124T160509_N0511_R054_T17RQL_20260124T192211.SAFE_3.png,255916102,189.0,66
255916102_S2A_MSIL1C_20251212T091421_N0511_R050_T34SGF_20251212T100637.SAFE_12.png,255916102,204.0,32
255916290_S2C_MSIL1C_20260227T094031_N0512_R036_T33SXA_20260227T113944.SAFE_8.png,255916290,153.0,269
255916290_S2B_MSIL1C_20251224T112409_N0511_R037_T29SNA_20251224T133608.SAFE_23.png,255916290,151.0,105
255916290_S2B_MSIL1C_20260105T084239_N0511_R064_T35RQQ_20260105T121442.SAFE_197.png,255916290,160.0,38
255916290_S2B_MSIL1C_20260226T092029_N0512_R093_T34SFF_20260226T125437.SAFE_15.png,255916290,154.0,-87
255916524_S2C_MSIL1C_20260213T114351_N0512_R123_T29UNT_20260213T134002.SAFE_3.png,255916524,177.0,-52
255916524_S2C_MSIL1C_20260131T113321_N0511_R080_T29UPT_20260131T115847.SAFE_5.png,255916524,159.0,219
255916524_S2C_MSIL1C_20260309T112111_N0512_R037_T29UQR_20260309T133102.SAFE_45.png,255916524,170.0,196
255916524_S2B_MSIL1C_20260212T112109_N0512_R037_T30UWA_20260212T145332.SAFE_32.png,255916524,172.0,257
255916538_S2B_MSIL1C_20260309T052639_N0512_R105_T43PCQ_20260309T090225.SAFE_14.png,255916538,190.0,110
255916538_S2B_MSIL1C_20260131T072029_N0511_R006_T39RTN_20260131T092425.SAFE_222.png,255916538,191.0,135
255916538_S2C_MSIL1C_20260304T052721_N0512_R105_T43PDQ_20260304T085622.SAFE_7.png,255916538,182.0,3
255916538_S2C_MSIL1C_20260126T072201_N0511_R006_T39RTN_20260126T091657.SAFE_186.png,255916538,185.0,-63
255917227_S2C_MSIL1C_20260307T071751_N0512_R006_T39RTN_20260307T092735.SAFE_173.png,255917227,179.0,129
255917227_S2B_MSIL1C_20260224T065759_N0512_R063_T39RYK_20260224T104801.SAFE_108.png,255917227,186.0,-68
